order_details_id;order_id;pizza_id;quantity
8442;3700;c@l@brese_m;1
46266;20319;cali-ckn-l;-2
33034;14602;;1
25175;11084;southw_ckn_l;one
23724;10434;southw_ckn_l;1
20217;8883;ital_cpcllo_l;1
40054;17642;bbq_ckn_s;
40337;17776;prsc_argla_m;1
40771;17961;classic dlx s;-1
5002;2212;pepperoni_l;1
20690;9081;four-cheese-l;one
31569;13939;;1
12128;5327;four_cheese_l;1
24694;10858;;1
23641;10399;spin-pesto-s;1
20439;8977;;1
22383;9830;spinach_supr_s;1
10555;4623;sicilian_m;1
16563;7293;;1
23279;10238;big_meat_s;one
9851;4310;southw-ckn-m;-1
11562;5083;soppressata_m;1
21270;9327;classic-dlx-m;1
35647;15737;ital_supr_m;1
46414;20386;five cheese l;1
23903;10511;ckn-pesto-m;
41057;18082;four_cheese_l;one
44662;19622;ckn_pesto_l;1
30723;13567;mediterraneo_l;1
21120;9263;;1
24956;10980;ckn-pest0-l;one
13658;5986;;1
43345;19056;thai ckn l;1
37973;16764;m3xicana-m;1
28644;12616;cali_ckn_m;1
23009;10126;prsc-argla-m;1
19216;8448;pep_msh_pep_s;1
42167;18546;hawaiian-s;one
37052;16357;mexic@n@_m;1
11683;5136;;1
4677;2073;;1
6950;3067;southw_ckn_l;-1
24823;10919;prsc argla l;
25413;11178;soppressata-l;one
5592;2477;thai_ckn_s;1
13365;5862;cali_ckn_l;1
17681;7763;cl@ssic_dlx_s;1
26718;11767;cali_ckn_l;2
37925;16741;peppr_salami_m;1
41726;18352;pepperoni_m;1
9449;4135;thai-ckn-l;1
39931;17575;classic_dlx_m;
22862;10058;cali-ckn-s;1
43305;19040;southw-ckn-l;1
46765;20535;spinach fet l;-1
17307;7613;napolitana_l;One
29997;13246;spinach supr s;1
1438;637;veggie_veg_m;1
8028;3522;spinach_fet_m;one
18524;8131;thai_ckn_s;1
15986;7032;green_garden_s;1
38727;17073;spinach-fet-l;1
35131;15511;;1
4511;2000;;1
13832;6059;southw_ckn_m;1
3354;1483;ckn_alfredo_m;1
16034;7056;sicilian_l;1
7268;3202;spinach_fet_s;1
18635;8183;ital_supr_m;1
26898;11834;napolitana_s;one
39134;17249;veggie_veg_s;1
25625;11269;;
21301;9336;southw_ckn_l;1
35212;15547;napolitana_s;1
32350;14296;pepperoni_l;One
40445;17814;sicilian-m;-1
13107;5745;pepperoni_m;1
16038;7058;sicilian_m;1
16674;7340;spinach_supr_m;1
297;124;the greek s;1
43676;19200;soppressata_m;1
42077;18513;spinach_supr_s;1
1695;753;ital_supr_m;one
28465;12540;mediterraneo_m;1
20752;9104;five-cheese-l;1
14210;6216;spin_pesto_m;1
24175;10620;thai_ckn_l;1
10367;4534;spinach_fet_m;1
22113;9714;veggie-veg-m;1
33598;14829;bbq_ckn_s;1
6535;2893;cali-ckn-m;1
2669;1179;soppressata_l;
37745;16668;ital_cpcllo_l;
3676;1633;sicilian-m;One
32124;14187;;
45118;19832;four-cheese-m;1
16708;7359;hawaiian_l;1
2516;1114;big_meat_s;1
20136;8857;bbq_ckn_m;1
45783;20100;classic_dlx_m;1
24631;10830;hawaiian_l;one
15574;6826;sicilian l;-2
26259;11561;spicy_ital_l;1
11499;5057;m3dit3rran3o_l;1
44457;19538;napolitana-l;
4435;1972;calabrese_m;
33252;14700;hawaiian_m;one
32150;14203;bbq-ckn-m;one
47;17;ital-supr-m;1
43202;18990;prsc_@rgl@_l;one
8395;3678;;1
4570;2024;soppressata_s;1
40050;17640;hawaiian_l;
39892;17556;veggie-veg-s;-1
4472;1989;bbq_ckn_m;1
31342;13840;cali_ckn_m;-1
34206;15097;thai_ckn_l;
14578;6375;classic dlx l;1
22646;9952;spinach supr s;1
13064;5728;four_cheese_m;1
36141;15957;classic_dlx_s;1
39199;17275;hawaiian_m;1
43783;19249;hawaiian_s;1
5808;2574;th@i_ckn_l;1
33455;14776;four_cheese_l;1
24411;10727;sicilian_l;1
30936;13669;the_greek_xl;1
16599;7309;spicy ital s;
42281;18600;napolitana_l;1
44044;19356;sicilian-m;1
22906;10076;hawaiian-s;one
34750;15343;classic_dlx_s;1
18184;7980;;
12733;5588;veggie_veg_l;1
19410;8534;sicilian-s;one
36538;16127;napolitana s;1
32282;14262;five-cheese-l;1
24616;10820;spicy ital m;1
37658;16628;hawaiian_m;1
33304;14722;pep_msh_pep_m;one
35725;15777;four_cheese_l;2
4868;2154;calabrese-l;1
6390;2825;ital_cpcllo_s;1
26277;11569;spinach_fet_l;1
43589;19163;big_meat_s;-1
3791;1685;bbq ckn l;1
31401;13859;spicy_ital_l;1
11888;5218;veggie_veg_m;1
8742;3829;bbq_ckn_s;1
5818;2579;ckn_pesto_m;-1
39306;17314;spin_pesto_s;
40403;17802;hawaiian-s;1
29977;13236;c@li-ckn-l;1
37746;16668;;1
6627;2930;classic dlx m;1
33224;14687;thai ckn l;1
38207;16853;calabrese_l;1
19196;8438;calabrese_m;1
43856;19275;the_greek_s;1
39607;17440;spinach_supr_m;1
29209;12896;spinach-supr-s;1
15477;6787;sicilian_s;1
20487;8997;pep_msh_pep_s;1
28833;12714;;1
26354;11600;spinach_fet_l;1
28262;12452;bbq-ckn-m;1
5862;2601;big meat s;1
6834;3018;four-cheese-m;1
46117;20251;thai_ckn_l;
39242;17291;pepperoni_s;1
10382;4543;bri3-carr3-s;One
14665;6410;classic-dlx-s;1
29654;13100;hawaiian_m;one
8160;3583;southw_ckn_l;1
42263;18591;;
45757;20088;;1
31835;14053;;
8069;3539;classic_dlx_m;1
40963;18048;napolitana_l;1
37472;16544;hawaiian-s;1
39803;17519;mexicana_m;1
42472;18685;bbq_ckn_m;1
15188;6660;napolitana_s;1
25362;11161;cali_ckn_m;1
28922;12756;ital-cpcllo-l;1
1873;830;ital_supr_m;
18138;7961;veggie_veg_s;1
25361;11161;bbq ckn l;1
2856;1264;spicy_ital_l;
22067;9692;ckn_pesto_l;1
4325;1924;bbq_ckn_s;
10920;4782;pepperoni_l;1
48489;21295;ital_cpcllo_m;1
6600;2919;mediterraneo_s;1
26798;11799;;
32950;14567;cali-ckn-l;1
38495;16975;bbq-ckn-l;1
24766;10896;cali_ckn_l;1
37395;16503;thai_ckn_m;1
21435;9404;prsc-argla-l;1
31941;14098;prsc-argla-l;1
29619;13088;mexicana m;1
28551;12575;spicy it@l l;1
1908;845;ital-supr-m;1
32477;14355;prsc argla s;1
47675;20954;;1
10559;4623;;1
21649;9502;cali_ckn_l;
41339;18199;;one
10588;4636;prsc argla s;1
12446;5467;soppressata-s;1
46073;20228;classic_dlx_s;1
16228;7141;southw ckn l;
30429;13443;mediterraneo l;one
32197;14226;prsc_argla_m;1
7757;3415;ital supr m;1
1829;811;veggie_veg_m;1
12522;5505;brie_carre_s;1
27136;11942;;1
30766;13585;soppressata_l;one
29964;13235;bbq_ckn_s;1
6142;2719;cali ckn l;one
40091;17663;spinach_supr_l;1
39159;17260;veggie-veg-m;
22445;9859;prsc_argla_s;1
8675;3800;hawaiian-l;1
39845;17539;five_cheese_l;1
34132;15068;prsc_argla_m;1
12373;5441;bbq_ckn_l;2
24617;10821;ckn_alfredo_m;1
21572;9466;four_cheese_l;one
45301;19909;cali_ckn_m;1
32882;14536;;1
7420;3269;sicilian_m;1
5607;2485;ital supr m;1
11746;5161;;
40628;17899;;1
35388;15619;;1
5427;2398;pep-msh-pep-s;one
25033;11012;pepperoni_l;1
34894;15409;classic-dlx-s;1
11954;5251;ital_cpcllo_l;one
39462;17375;ital_veggie_s;1
46084;20231;peppr-salami-l;1
46275;20324;ital_supr_l;2
3388;1500;classic_dlx_m;1
38313;16902;four-cheese-m;one
14597;6382;fiv3_ch33s3_l;1
9518;4169;cali_ckn_l;1
9790;4288;spin_pesto_s;1
4485;1995;calabrese-m;one
32504;14369;pep_msh_pep_l;1
2450;1090;bbq_ckn_l;
27614;12157;ital supr m;1
16154;7115;classic-dlx-l;1
46302;20337;bbq_ckn_m;1
11623;5109;spin@ch_fet_m;1
37815;16695;big_meat_s;1
6595;2916;peppr salami l;1
19896;8751;ital supr l;1
30812;13608;thai ckn m;1
29757;13146;veggie_veg_l;1
43031;18914;spin pesto l;1
19059;8368;hawaiian_m;1
9645;4228;ckn_pesto_l;1
4236;1880;mexic@n@_m;1
26143;11510;pep_msh_pep_m;1
31017;13701;four_cheese_l;1
9247;4051;thai_ckn_l;1
3182;1411;p3pp3roni-s;1
1945;864;big meat s;1
8636;3783;hawaiian_l;
23550;10354;pepperoni-m;1
12826;5629;pep_msh_pep_m;1
19771;8697;peppr_salami_m;1
48384;21249;big_meat_s;2
19827;8718;ckn_alfredo_m;1
22201;9755;ckn_alfredo_l;1
17662;7751;five_cheese_l;One
15355;6732;veggie-veg-l;1
24871;10936;sicilian_s;1
16073;7072;pepperoni_m;1
36517;16121;prsc-argla-s;1
15323;6721;green_garden_l;
6696;2956;four_cheese_l;1
38949;17169;napolitana_l;1
11251;4939;hawaiian-l;1
14000;6137;soppressata_l;-1
25415;11178;southw_ckn_m;1
2315;1033;cali_ckn_m;1
25131;11060;mediterraneo_m;1
23876;10500;four_cheese_l;-1
19338;8503;;one
33064;14615;spinach_supr_s;1
10249;4482;veggie_veg_l;one
3911;1739;bbq-ckn-l;1
24647;10837;four_cheese_m;1
10398;4551;bbq_ckn_m;1
2897;1276;ital-veggie-m;
47208;20747;big-meat-s;1
12586;5529;soppressata_m;1
31918;14089;bbq_ckn_m;1
24127;10599;bbq_ckn_m;1
9277;4064;it@l supr l;one
8229;3614;spin_p3sto_l;1
33105;14633;soppress@t@-m;1
27398;12054;spin-pesto-m;1
46568;20452;sicilian_s;1
34638;15288;hawaiian-s;
9372;4105;mexicana_m;1
29199;12891;napolitana_l;1
9184;4023;prsc_argla_s;1
23292;10241;southw_ckn_s;1
1673;745;cali_ckn_m;1
48058;21123;ital_supr_l;1
8202;3601;h@w@ii@n_m;1
29250;12915;ital-veggie-m;
24790;10905;thai_ckn_l;1
46778;20540;pep_msh_pep_l;1
11767;5172;spicy_ital_l;1
1542;688;spinach_supr_m;1
29965;13235;c@l@brese-m;1
19927;8762;it@l-supr-m;1
30670;13540;thai_ckn_s;one
21609;9484;spin_pesto_s;One
39700;17479;the-greek-xl;1
33520;14804;spinach-fet-m;1
16064;7067;spinach_fet_s;1
29523;13043;spin@ch-supr-s;1
32498;14368;ckn-alfredo-m;1
16730;7364;;1
39006;17192;hawaiian_m;one
15646;6858;five_cheese_l;1
6093;2702;;1
46537;20438;big_me@t_s;1
34275;15128;cali_ckn_l;
40351;17782;sicilian-s;one
27089;11923;sicilian s;1
20013;8803;spinach_fet_l;1
3341;1477;;-1
13356;5856;the_greek_l;1
17271;7593;;One
35127;15509;spin-pest0-m;1
34641;15290;mexicana_l;1
3532;1569;hawaiian_l;1
32002;14128;southw ckn m;
40356;17785;five cheese l;One
34359;15164;spinach_fet_m;One
9883;4326;big-meat-s;one
47917;21064;c@l@brese_m;1
36884;16276;ital_supr_l;1
26457;11655;big_meat_s;
27974;12317;cali_ckn_l;1
6466;2859;calabrese_m;1
23617;10385;spinach-fet-l;1
23792;10461;spicy_ital_l;1
31007;13695;spinach_fet_m;1
15013;6582;prsc_argla_m;1
26547;11696;peppr_salami_l;
6439;2849;;1
17181;7558;bbq_ckn_l;
11811;5191;mediterraneo-s;1
32531;14381;bbq ckn m;1
41521;18275;pepperoni-m;1
36815;16242;spinach-fet-m;one
8682;3802;ital-supr-l;1
18749;8240;peppr-s@l@mi-m;
15101;6621;classic_dlx_m;1
17113;7528;spin_pest0_m;1
45827;20117;soppressata_m;-1
46803;20549;spinach_supr_s;
13653;5983;five_cheese_l;1
8090;3550;ital-cpcllo-s;1
4827;2135;big_meat_s;1
11599;5100;mediterraneo-l;
36608;16151;bbq_ckn_s;1
8248;3622;prsc_argla_m;1
2602;1150;green_garden_m;2
14844;6501;cali-ckn-m;1
37841;16706;cali_ckn_m;1
28945;12767;bbq_ckn_l;1
41525;18276;four_cheese_m;1
33365;14745;;1
25360;11160;soppressata_s;1
28604;12602;spin_pesto_m;1
44114;19386;;one
35946;15871;cali-ckn-s;1
5856;2596;spicy-ital-l;1
12796;5615;thai-ckn-l;1
9651;4232;;
4603;2042;ital_supr_l;1
25347;11154;thai_ckn_m;
24252;10658;spinach-supr-s;1
40517;17849;ital-supr-l;1
3175;1407;mexicana-s;1
45353;19929;c@li_ckn_l;
41717;18348;ckn_pesto_s;1
8421;3691;prsc_@rgl@_s;one
11677;5134;hawaiian-s;1
45337;19924;four-cheese-m;one
32401;14319;mexicana-l;1
12049;5294;ital_veggie_s;One
38009;16779;cali-ckn-l;1
36566;16137;ckn_pesto_m;1
2570;1138;mexicana_l;1
81;32;ital_cpcllo_l;
33903;14971;;
7490;3297;ital_supr_m;
34757;15345;spin-pesto-l;1
27426;12065;peppr_salami_l;
20792;9121;ital_cpcllo_l;1
37040;16353;cali-ckn-m;1
24910;10955;napolitana_l;1
24359;10705;;
25996;11442;classic_dlx_s;-1
29631;13096;cali_ckn_l;2
4698;2078;spinach_fet_s;1
47588;20905;thai_ckn_s;1
31114;13740;ital-cpcllo-s;1
48464;21286;ital_cpcllo_m;1
891;392;pepperoni_s;2
43259;19015;spinach_fet_l;1
31201;13775;spinach_supr_s;1
17731;7784;mediterrane0_m;1
33970;15002;;
43062;18927;thai_ckn_l;
11899;5223;ckn pesto l;one
27167;11955;mediterraneo l;1
1024;443;ital_veggie_m;1
5684;2518;spinach supr s;1
25440;11191;prsc_argla_m;-1
1188;522;four-cheese-l;2
30868;13638;soppressata-m;1
47595;20909;five-cheese-l;1
21467;9419;spicy_ital_m;1
24835;10925;sicilian_s;
26588;11715;four cheese l;1
17649;7746;spicy-ital-m;1
33888;14964;classic_dlx_m;1
14454;6325;ital-cpcllo-l;1
26282;11572;spicy-ital-l;one
14284;6248;peppr_salami_l;one
36027;15907;mediterraneo-m;1
16020;7047;cali_ckn_s;1
10056;4400;veggie-veg-l;One
44444;19532;thai-ckn-l;one
16060;7064;;1
35235;15558;;
18437;8098;hawaiian_l;1
8722;3821;spicy_it@l_l;
38708;17064;bbq_ckn_m;1
9096;3989;prsc_argla_s;1
48420;21261;bbq_ckn_s;1
14112;6178;classic_dlx_s;1
4745;2102;big_meat_s;1
26730;11770;napolitana_m;one
32819;14508;;1
45954;20169;th@i_ckn_l;1
19988;8791;sicilian-s;1
5258;2329;spinach_supr_m;1
5280;2339;mediterraneo_s;1
6168;2727;prsc_argla_l;One
45108;19829;pepperoni_l;1
33916;14979;mexicana_l;1
27667;12185;big_meat_s;1
36604;16150;bbq_ckn_m;1
32690;14446;the_greek_xl;1
35605;15719;bbq-ckn-l;1
33236;14689;spinach-fet-l;one
2613;1153;;1
3790;1684;thai_ckn_l;one
29794;13157;ckn-pesto-l;1
28659;12620;;1
45523;19990;five-cheese-l;1
29781;13156;calabrese m;1
46898;20595;ckn_alfredo_m;1
16897;7435;mexicana_l;1
21675;9514;ckn_pesto_l;1
44535;19570;pep_msh_pep_l;One
34365;15167;;1
15215;6672;classic_dlx_s;1
15893;6986;ital_supr_l;1
34168;15083;mexicana-l;1
14331;6270;thai_ckn_m;1
9032;3960;mexicana_l;1
6601;2919;southw-ckn-l;1
24005;10552;;1
42951;18883;veggie_veg_s;1
19473;8562;hawaiian-m;1
26516;11682;pep_msh_pep_l;1
27521;12111;mexicana_m;1
48510;21301;ital cpcllo m;One
34508;15235;;1
2346;1043;prsc-argla-m;1
19515;8578;nap0litana_s;1
12211;5363;sicilian_l;1
21949;9637;veggie_veg_m;One
28544;12570;;1
26568;11706;sicilian_l;1
23738;10439;veggie-veg-s;1
38853;17124;five-cheese-l;1
27465;12085;;1
40020;17622;sicilian_l;
11024;4834;ckn_alfredo_m;one
5390;2381;pepperoni_s;1
18935;8312;cali-ckn-l;1
16268;7155;sicilian-s;1
1213;533;spicy-ital-l;1
31099;13733;v3ggi3_v3g_m;1
4546;2012;the-greek-xl;1
32353;14299;ital_cpcll0_l;1
45604;20027;;-1
6436;2849;prsc_argla_m;
46344;20355;mexic@n@_s;1
3360;1485;spinach_fet_m;1
5443;2404;prsc_argla_s;1
4484;1995;bbq_ckn_l;
42614;18741;four-ch33s3-l;1
23477;10319;green_garden_m;1
18946;8318;sicilian_s;1
41741;18359;cali_ckn_s;1
45848;20125;classic dlx s;1
8818;3866;southw_ckn_l;1
9165;4015;calabrese-m;1
32917;14552;spicy_ital_m;1
43391;19077;classic dlx s;1
33743;14899;four_cheese_l;1
45647;20043;cali-ckn-m;1
20626;9056;mexicana-l;one
38144;16828;four-cheese-l;1
42360;18635;southw_ckn_l;1
9634;4222;ital_supr_l;One
11131;4881;southw_ckn_l;1
30991;13688;spinach_supr_m;1
26693;11756;five cheese l;1
7006;3090;hawaiian_s;1
761;330;spicy_ital_m;1
29801;13158;spinach_supr_s;1
23781;10457;spin pesto s;1
11978;5264;brie_carre_s;1
16188;7123;spin_pesto_l;1
4953;2188;spinach-fet-l;
29114;12844;ital-veggie-m;one
23385;10282;spicy ital m;1
38987;17185;pepper0ni_l;1
11734;5156;spicy_ital_l;1
40218;17732;ital_cpcllo_m;one
31772;14022;the greek xl;1
42185;18555;mediterraneo_s;1
16269;7155;spinach supr l;one
39991;17606;thai_ckn_l;One
27590;12149;big_me@t_s;1
19819;8715;four-cheese-l;one
32021;14138;classic dlx m;
33709;14883;big_meat_s;1
11631;5112;it@l-cpcllo-s;
34676;15306;southw-ckn-m;1
11345;4981;spinach_fet_l;1
30771;13587;the-greek-xl;1
9831;4305;napolitana_l;1
319;135;veggie_veg_l;1
41586;18296;ital_supr_m;1
19363;8517;bbq_ckn_s;1
33829;14938;;
29971;13235;pep_msh_pep_s;1
24118;10595;pepperoni_s;1
13775;6034;spinach fet m;
29305;12938;veggie_veg_s;1
6935;3060;pepperoni_l;One
6298;2786;ckn_alfred0_m;1
799;348;thai_ckn_l;1
27378;12048;ckn_pesto_s;1
2772;1226;napolitana_s;one
22790;10019;h@w@ii@n_s;2
12625;5546;;1
3988;1781;bbq_ckn_l;1
16187;7123;spicy-ital-m;1
17617;7733;hawaiian l;one
38766;17090;sicilian_m;1
5508;2434;prsc_argla_s;1
38943;17165;sicilian_m;1
47667;20950;;1
47696;20967;ckn_pesto_s;1
34748;15341;four cheese l;-1
45218;19874;ital_supr_m;1
16928;7448;veggie_veg_s;1
14005;6140;;1
43418;19092;spinach_fet_s;one
29874;13193;classic_dlx_m;1
33694;14874;prsc_argla_m;1
36926;16293;spinach_fet_s;1
23175;10191;th3_gr33k_s;1
17116;7529;pep_msh_pep_m;1
46862;20579;the_greek_m;1
42576;18724;ckn alfredo l;1
25611;11263;spinach_fet_l;one
48111;21145;hawaiian-s;1
47690;20964;cali-ckn-l;1
35571;15703;peppr_salami_l;1
9414;4123;ckn_alfred0_l;1
19125;8405;classic_dlx_m;1
16486;7255;;1
11150;4892;c@l@brese_l;1
17362;7636;;1
41369;18214;;1
8544;3741;four_cheese_m;1
34640;15290;green_garden_s;1
40820;17983;sicilian_m;1
48473;21288;peppr-salami-s;one
48611;21346;soppressata_l;-1
22664;9961;spin_pesto_l;one
18580;8159;mediterraneo_l;1
1452;643;spinach_fet_m;1
17550;7711;pep_msh_pep_l;
21705;9526;ital_v3ggi3_m;1
14988;6570;classic_dlx_m;1
43002;18901;spinach_fet_m;1
293;123;ital_cpcllo_s;
47424;20839;th@i-ckn-l;one
45930;20163;;
8592;3766;cali_ckn_l;1
27491;12096;napolitana_l;-1
42383;18644;green garden m;1
40183;17715;veggie_veg_m;One
40630;17901;v3ggi3_v3g_m;
3299;1457;veggie_veg_m;1
11561;5082;;1
6365;2813;the greek l;
8146;3579;;1
9843;4306;soppressata_m;1
15686;6881;classic_dlx_m;
18380;8070;thai_ckn_s;1
27863;12266;prsc_argla_s;one
20124;8854;mediterraneo-l;1
38587;17009;peppr-salami-l;1
3114;1378;bbq_ckn_m;
25002;10998;;1
41714;18347;bbq_ckn_l;1
45985;20185;big_meat_s;1
16225;7140;peppr_salami_m;1
21866;9597;spicy_ital_l;1
3100;1372;big meat s;1
38157;16835;ckn_pesto_m;1
639;282;classic_dlx_s;One
2862;1265;mediterraneo_m;1
29400;12989;cali_ckn_s;1
36028;15907;napolitana-l;One
30594;13510;ital veggie s;1
15333;6725;;1
43959;19321;pepper0ni_s;one
1776;790;spinach_supr_l;1
31574;13942;pepperoni_s;
8033;3525;;1
14662;6408;five cheese l;one
9971;4364;mediterraneo_s;1
45960;20173;bbq_ckn_l;
7950;3493;;one
5192;2300;four_cheese_l;one
29779;13155;spin_pesto_m;1
2248;1001;;1
15406;6758;;One
21647;9501;ckn_alfredo_m;1
19441;8546;;1
27225;11979;spin@ch_supr_s;1
9027;3957;hawaiian m;1
1679;746;spicy_ital_l;One
38999;17190;four-cheese-l;1
37228;16436;veggie_veg_l;1
44183;19420;c@l@brese_l;1
47057;20682;southw ckn l;1
44170;19414;five_cheese_l;1
44111;19385;mediterraneo_m;1
9981;4369;spinach_fet_l;1
13881;6081;veggie-veg-m;1
19353;8510;spinach-fet-m;1
17867;7840;peppr_salami_s;
20841;9143;the greek l;1
35118;15504;spin_pesto_s;1
39258;17294;mediterraneo-l;
46525;20433;napolitana m;1
38298;16894;bbq_ckn_m;One
36583;16143;classic-dlx-m;1
28222;12434;the-greek-xl;-1
18473;8114;bbq-ckn-s;1
31795;14035;sicilian-l;1
32989;14583;ital_veggie_l;1
18435;8098;;1
35299;15585;;1
37253;16447;ital_cpcllo_l;1
27816;12254;pep msh pep s;2
5544;2453;;1
16492;7258;ital_cpcllo_s;1
47541;20887;green-garden-s;1
25391;11174;pep_msh_pep_s;1
11757;5166;spicy_ital_m;1
27242;11988;pep msh pep l;One
15299;6707;classic dlx s;1
43231;19002;thai-ckn-l;1
40559;17868;ital_cpcll0_s;1
28279;12456;hawaiian_l;1
9543;4184;four_cheese_m;1
7604;3353;spinach_fet_m;-1
24878;10941;hawaiian-l;1
25761;11336;spicy_ital_s;1
19628;8631;bbq_ckn_m;1
9301;4074;thai-ckn-l;-1
42123;18529;thai_ckn_l;1
46704;20511;green_garden_s;1
8770;3846;spin@ch_fet_m;
11438;5026;ckn_alfredo_m;one
44734;19656;mediterraneo_l;1
22172;9740;sicilian-s;1
30952;13672;ital_cpcllo_l;one
22966;10107;southw-ckn-m;
18696;8214;spicy_ital_m;1
38071;16798;pepperoni-l;1
34484;15223;big-meat-s;1
47736;20986;hawaiian_l;one
3186;1412;;1
6810;3007;ital-veggie-m;1
37822;16698;ital_veggie_m;1
1616;721;classic_dlx_s;1
20676;9076;mediterraneo_s;one
35302;15585;pep_msh_pep_s;1
29082;12828;big_meat_s;1
38440;16952;napolitana m;1
40411;17807;sicilian_s;one
15492;6794;mediterraneo-l;1
22926;10084;n@polit@n@_s;1
43842;19271;veggie_veg_l;1
31130;13747;;-2
48604;21344;four cheese m;1
13666;5991;spicy_ital_s;
2682;1186;thai_ckn_l;1
23833;10478;big-meat-s;1
12839;5635;spinach_supr_s;1
24633;10831;big_meat_s;1
19578;8607;;1
11671;5130;big_meat_s;-1
44686;19633;;1
44119;19388;the_greek_s;One
14378;6290;cali-ckn-s;
45684;20057;big_meat_s;1
37928;16743;pepperoni_l;1
36469;16101;thai ckn m;1
34205;15097;spinach-supr-m;
29743;13142;c@l@brese-m;
26;11;bbq_ckn_l;1
31582;13946;pep_msh_pep_s;1
10447;4576;cali-ckn-l;1
24776;10900;ital_supr_l;
26662;11742;soppressata_s;
17603;7728;mediterraneo_m;One
15665;6870;classic_dlx_m;1
30982;13685;mediterraneo_m;1
5824;2581;hawaiian_l;1
26155;11517;;1
21326;9351;cali_ckn_s;1
9643;4227;spin_pesto_s;1
31906;14082;four_ch33s3_m;
20921;9179;four_cheese_l;1
47936;21068;peppr_salami_m;1
1552;693;;one
45598;20024;cali-ckn-m;1
1589;710;the_greek_s;1
44782;19679;green_garden_s;1
12204;5359;soppressata_l;1
28907;12749;pep_msh_pep_l;
27876;12272;green_g@rden_m;one
22055;9683;ital-cpcllo-l;1
26844;11818;hawaiian-l;1
21831;9579;prsc_@rgl@_s;
6930;3058;hawaiian_l;one
47171;20730;spinach_supr_s;1
19639;8639;calabrese-m;1
21428;9400;brie_carre_s;1
1205;529;cali-ckn-m;2
31391;13858;napolitana_l;
2612;1153;classic-dlx-l;1
10830;4740;;one
2767;1225;;One
10124;4432;big meat s;1
20506;9004;spinach_fet_s;1
24389;10719;big_meat_s;1
17790;7806;hawaiian_s;1
30017;13256;ital_supr_m;1
15673;6873;southw_ckn_l;1
16872;7425;classic_dlx_m;1
20586;9042;big_meat_s;1
13028;5715;bbq-ckn-m;1
21827;9577;spinach_supr_l;1
14501;6339;thai-ckn-l;1
835;365;mediterrane0_l;1
136;56;southw_ckn_m;One
27767;12231;bbq-ckn-s;One
5465;2416;spicy_ital_l;1
9519;4170;bbq-ckn-l;1
38875;17135;calabrese_l;one
35005;15454;cali_ckn_m;2
47829;21026;cali_ckn_l;1
37661;16628;spicy_ital_l;-1
26379;11612;five_cheese_l;1
28802;12700;;1
22400;9838;prsc_argla_l;one
12060;5302;;One
27425;12065;nap0litana_l;one
5352;2369;ital supr m;
18324;8045;cali-ckn-l;1
14778;6465;big_meat_s;1
48546;21316;;1
28246;12444;spicy_ital_l;One
46130;20258;;1
10308;4509;pepperoni_s;One
11255;4940;ital_cpcllo_l;
355;146;;
23253;10227;;1
18516;8128;sicilian_l;1
14797;6475;ital cpcllo l;2
28327;12477;the greek s;1
36551;16131;thai_ckn_l;1
40129;17688;mexicana_l;1
38797;17105;ital_supr_s;1
22129;9723;brie-carre-s;one
12183;5350;thai_ckn_l;one
2723;1206;sicilian_l;1
7519;3311;five cheese l;1
4954;2189;ckn-alfredo-m;1
43511;19132;hawaiian-s;
43799;19255;ital_supr_m;1
25178;11085;thai_ckn_m;One
21424;9399;classic_dlx_m;1
25041;11017;prsc_argla_m;1
7913;3475;southw_ckn_s;One
29930;13220;pep_msh_pep_s;1
25884;11389;;One
1895;838;ckn_alfredo_m;
14302;6254;veggie_veg_l;1
32253;14249;;
22925;10084;bbq_ckn_l;One
42459;18677;;1
14136;6188;n@polit@n@_s;1
1775;790;five-cheese-l;1
39797;17518;four_cheese_l;1
35330;15596;veggie_veg_s;1
2788;1233;four_cheese_l;1
28364;12497;th@i_ckn_l;1
8868;3887;bbq_ckn_m;one
46526;20434;calabrese_l;1
42109;18524;ital_supr_l;1
40550;17864;pepperoni_m;2
48127;21151;veggie-veg-l;
7879;3462;calabrese-l;1
34695;15315;th@i-ckn-m;1
24676;10848;bbq_ckn_l;1
28797;12698;classic_dlx_m;1
35573;15704;ckn-pesto-m;one
23198;10201;ital_cpcllo_m;1
8906;3901;sicilian s;1
4110;1826;the_greek_m;
45493;19984;cali_ckn_m;
7591;3347;mexicana_s;1
37672;16633;pepperoni_m;1
24397;10721;;1
3223;1428;;1
13636;5974;peppr-salami-l;one
10180;4458;ital_cpcllo_m;1
37527;16573;four-cheese-l;2
32855;14524;bbq_ckn_m;1
8144;3577;southw_ckn_l;one
32778;14492;big_me@t_s;1
6718;2961;;2
33855;14947;napolitana_s;1
25452;11198;napolitana_m;1
27320;12023;spicy_ital_m;one
8447;3702;;one
41523;18275;spicy_ital_l;1
37315;16468;big_me@t_s;1
26380;11612;mexicana-m;1
44287;19466;;1
47951;21074;four-cheese-l;1
43982;19330;big_meat_s;1
39312;17318;big_meat_s;1
16398;7219;pepperoni_m;1
20907;9173;bbq ckn m;-1
12411;5452;prsc_argla_m;2
43008;18903;classic_dlx_s;1
6126;2713;ital_veggie_m;1
47627;20925;hawaiian-l;1
12719;5582;hawaiian_s;1
29621;13090;pepperoni_m;1
21816;9575;classic_dlx_m;1
15973;7025;southw_ckn_m;1
34335;15153;ckn-pest0-l;1
