order_id,date,time,pizzas,day
6561,20/04/2015,19:42:52,"['ckn_pesto_m', 'sicilian_l']",Monday
6562,20/04/2015,19:56:27,"['four_cheese_m', 'spicy_ital_l', 'thai_ckn_l']",Monday
6563,20/04/2015,20:02:47,"['ital_supr_m', 'southw_ckn_l', 'spicy_ital_l']",Monday
6564,20/04/2015,20:06:00,"['bbq_ckn_m', 'sicilian_m', 'spinach_fet_m']",Monday
6565,20/04/2015,20:13:39,['big_meat_s'],Monday
6566,20/04/2015,20:43:34,['ital_veggie_m'],Monday
6567,20/04/2015,20:44:30,"['mexicana_l', 'napolitana_s']",Monday
6568,20/04/2015,21:05:57,"['ckn_pesto_l', 'five_cheese_l', 'mediterraneo_m']",Monday
6569,20/04/2015,21:07:39,"['big_meat_s', 'classic_dlx_m']",Monday
6570,20/04/2015,21:24:18,"['classic_dlx_m', 'five_cheese_l', 'mexicana_s']",Monday
6571,20/04/2015,21:30:23,"['pep_msh_pep_m', 'sicilian_m']",Monday
6572,21/04/2015,11:20:15,['soppressata_l'],Tuesday
6573,21/04/2015,11:21:00,['hawaiian_l'],Tuesday
6574,21/04/2015,11:40:50,['ital_veggie_m'],Tuesday
6575,21/04/2015,11:44:09,['soppressata_l'],Tuesday
6576,21/04/2015,12:00:19,"['cali_ckn_l', 'hawaiian_m', 'thai_ckn_l']",Tuesday
6577,21/04/2015,12:03:12,['peppr_salami_m'],Tuesday
6578,21/04/2015,12:07:46,"['napolitana_l', 'pep_msh_pep_s', 'spin_pesto_m']",Tuesday
6579,21/04/2015,12:19:53,"['five_cheese_l', 'ital_supr_m', 'southw_ckn_l']",Tuesday
6580,21/04/2015,12:25:55,['bbq_ckn_l'],Tuesday
6581,21/04/2015,12:26:29,"['calabrese_s', 'cali_ckn_l', 'classic_dlx_s', 'spin_pesto_s']",Tuesday
6582,21/04/2015,12:30:58,"['ital_supr_m', 'prsc_argla_m', 'southw_ckn_l']",Tuesday
6583,21/04/2015,12:48:33,"['ital_cpcllo_l', 'mexicana_l', 'veggie_veg_l']",Tuesday
6584,21/04/2015,12:56:37,"['four_cheese_l', 'mexicana_m', 'napolitana_l']",Tuesday
6585,21/04/2015,13:00:35,"['big_meat_s', 'classic_dlx_m', 'hawaiian_m']",Tuesday
6586,21/04/2015,13:15:34,"['ital_veggie_s', 'mediterraneo_s', 'thai_ckn_s']",Tuesday
6587,21/04/2015,13:18:01,['ckn_pesto_l'],Tuesday
6588,21/04/2015,13:21:50,"['bbq_ckn_m', 'ckn_pesto_l', 'ckn_pesto_s', 'five_cheese_l', 'hawaiian_m', 'ital_supr_l', 'ital_veggie_l', 'pep_msh_pep_l', 'pep_msh_pep_s', 'peppr_salami_s', 'soppressata_m', 'southw_ckn_m']",Tuesday
6589,21/04/2015,13:33:22,['thai_ckn_l'],Tuesday
6590,21/04/2015,13:39:06,['classic_dlx_m'],Tuesday
6591,21/04/2015,13:46:19,['big_meat_s'],Tuesday
6592,21/04/2015,14:25:55,"['bbq_ckn_l', 'bbq_ckn_m', 'ckn_pesto_m', 'five_cheese_l', 'ital_supr_l', 'sicilian_l', 'sicilian_m', 'sicilian_s', 'southw_ckn_s']",Tuesday
6593,21/04/2015,14:29:19,"['pepperoni_m', 'prsc_argla_s', 'spicy_ital_s']",Tuesday
6594,21/04/2015,14:29:24,['peppr_salami_m'],Tuesday
6595,21/04/2015,14:31:29,"['cali_ckn_s', 'four_cheese_l']",Tuesday
6596,21/04/2015,14:50:58,['ital_supr_m'],Tuesday
6597,21/04/2015,15:26:47,"['bbq_ckn_m', 'peppr_salami_m', 'sicilian_m', 'spinach_fet_m']",Tuesday
6598,21/04/2015,15:39:46,['sicilian_m'],Tuesday
6599,21/04/2015,15:45:21,"['ital_cpcllo_s', 'napolitana_s']",Tuesday
6600,21/04/2015,16:04:52,"['cali_ckn_l', 'southw_ckn_m']",Tuesday
6601,21/04/2015,16:23:27,['spinach_supr_m'],Tuesday
6602,21/04/2015,16:25:21,"['cali_ckn_s', 'peppr_salami_m']",Tuesday
6603,21/04/2015,16:30:47,['cali_ckn_m'],Tuesday
6604,21/04/2015,16:42:53,['spinach_fet_s'],Tuesday
6605,21/04/2015,16:54:55,['four_cheese_l'],Tuesday
6606,21/04/2015,16:56:18,['soppressata_s'],Tuesday
6607,21/04/2015,16:57:26,"['classic_dlx_l', 'four_cheese_l']",Tuesday
6608,21/04/2015,17:23:24,"['mediterraneo_s', 'spicy_ital_l']",Tuesday
6609,21/04/2015,17:35:24,"['ckn_alfredo_m', 'mexicana_l', 'spin_pesto_l']",Tuesday
6610,21/04/2015,17:48:52,['green_garden_m'],Tuesday
6611,21/04/2015,18:06:39,"['cali_ckn_s', 'ital_supr_m', 'peppr_salami_s']",Tuesday
6612,21/04/2015,18:22:56,['pep_msh_pep_l'],Tuesday
6613,21/04/2015,18:43:11,['classic_dlx_m'],Tuesday
6614,21/04/2015,18:47:47,['spicy_ital_l'],Tuesday
6615,21/04/2015,18:48:51,['prsc_argla_l'],Tuesday
6616,21/04/2015,18:51:16,"['ital_veggie_l', 'mediterraneo_l']",Tuesday
6617,21/04/2015,18:58:21,"['big_meat_s', 'ckn_pesto_l']",Tuesday
6618,21/04/2015,19:01:22,"['calabrese_m', 'pepperoni_l']",Tuesday
6619,21/04/2015,19:05:18,"['ital_supr_s', 'thai_ckn_m']",Tuesday
6620,21/04/2015,19:13:18,"['bbq_ckn_m', 'napolitana_s']",Tuesday
6621,21/04/2015,19:21:51,"['bbq_ckn_m', 'classic_dlx_m', 'the_greek_xl']",Tuesday
6622,21/04/2015,19:22:52,"['mediterraneo_s', 'pep_msh_pep_s']",Tuesday
6623,21/04/2015,19:32:03,['thai_ckn_l'],Tuesday
6624,21/04/2015,19:47:05,['green_garden_l'],Tuesday
6625,21/04/2015,19:57:01,"['four_cheese_l', 'veggie_veg_m']",Tuesday
6626,21/04/2015,20:02:44,['ital_supr_m'],Tuesday
6627,21/04/2015,20:04:22,['veggie_veg_m'],Tuesday
6628,21/04/2015,20:25:05,"['classic_dlx_m', 'pepperoni_m']",Tuesday
6629,21/04/2015,20:27:45,"['five_cheese_l', 'four_cheese_m', 'thai_ckn_l']",Tuesday
6630,21/04/2015,20:35:02,"['hawaiian_m', 'mexicana_m']",Tuesday
6631,21/04/2015,21:22:18,"['classic_dlx_s', 'four_cheese_l']",Tuesday
6632,21/04/2015,21:45:38,['classic_dlx_s'],Tuesday
6633,21/04/2015,22:14:53,"['classic_dlx_m', 'spicy_ital_m']",Tuesday
6634,22/04/2015,11:27:55,['southw_ckn_m'],Wednesday
6635,22/04/2015,11:31:21,"['ckn_pesto_l', 'ital_veggie_s', 'prsc_argla_m', 'veggie_veg_m']",Wednesday
6636,22/04/2015,11:45:43,['mexicana_m'],Wednesday
6637,22/04/2015,11:47:18,['spicy_ital_s'],Wednesday
6638,22/04/2015,11:48:30,"['ital_supr_m', 'mexicana_m', 'thai_ckn_l']",Wednesday
6639,22/04/2015,11:55:56,"['ckn_alfredo_m', 'classic_dlx_s', 'green_garden_s', 'pep_msh_pep_l', 'peppr_salami_l', 'peppr_salami_s', 'sicilian_s', 'spicy_ital_s', 'spinach_fet_l', 'spinach_supr_s', 'thai_ckn_m']",Wednesday
6640,22/04/2015,12:01:17,['spin_pesto_m'],Wednesday
6641,22/04/2015,12:03:04,['pepperoni_m'],Wednesday
6642,22/04/2015,12:04:37,"['big_meat_s', 'green_garden_s', 'southw_ckn_m', 'thai_ckn_s']",Wednesday
6643,22/04/2015,12:24:35,"['bbq_ckn_l', 'bbq_ckn_m']",Wednesday
6644,22/04/2015,12:40:39,['five_cheese_l'],Wednesday
6645,22/04/2015,12:50:12,"['pep_msh_pep_m', 'peppr_salami_l']",Wednesday
6646,22/04/2015,13:06:46,['ital_cpcllo_m'],Wednesday
6647,22/04/2015,13:11:30,"['ital_cpcllo_m', 'spinach_supr_l']",Wednesday
6648,22/04/2015,13:18:06,['classic_dlx_l'],Wednesday
6649,22/04/2015,13:30:53,"['calabrese_s', 'sicilian_s', 'thai_ckn_l']",Wednesday
6650,22/04/2015,13:42:37,['five_cheese_l'],Wednesday
6651,22/04/2015,13:54:08,['five_cheese_l'],Wednesday
6652,22/04/2015,13:59:33,"['ckn_pesto_l', 'napolitana_l']",Wednesday
6653,22/04/2015,14:11:55,"['classic_dlx_l', 'ital_veggie_l', 'spin_pesto_s']",Wednesday
6654,22/04/2015,14:13:48,['big_meat_s'],Wednesday
6655,22/04/2015,14:17:26,['four_cheese_m'],Wednesday
6656,22/04/2015,14:44:46,"['cali_ckn_l', 'ckn_pesto_l', 'five_cheese_l', 'hawaiian_s', 'southw_ckn_s']",Wednesday
6657,22/04/2015,15:16:59,"['four_cheese_l', 'ital_supr_m']",Wednesday
6658,22/04/2015,15:41:01,"['green_garden_l', 'hawaiian_l', 'southw_ckn_m', 'thai_ckn_l']",Wednesday
6659,22/04/2015,15:46:58,"['calabrese_s', 'mexicana_m', 'pepperoni_l']",Wednesday
6660,22/04/2015,15:48:29,"['four_cheese_l', 'green_garden_s', 'ital_supr_l', 'napolitana_s']",Wednesday
6661,22/04/2015,16:03:48,"['bbq_ckn_l', 'ital_supr_m', 'pepperoni_m']",Wednesday
6662,22/04/2015,16:11:12,['cali_ckn_l'],Wednesday
6663,22/04/2015,16:14:26,"['ckn_pesto_l', 'classic_dlx_s', 'ital_cpcllo_s', 'soppressata_l']",Wednesday
6664,22/04/2015,16:32:47,"['bbq_ckn_m', 'ckn_pesto_s', 'hawaiian_s']",Wednesday
6665,22/04/2015,16:48:22,"['cali_ckn_l', 'ckn_pesto_l', 'pepperoni_s']",Wednesday
6666,22/04/2015,16:48:33,"['ckn_pesto_s', 'the_greek_xl']",Wednesday
6667,22/04/2015,17:01:16,"['pep_msh_pep_l', 'soppressata_l']",Wednesday
6668,22/04/2015,17:19:13,"['brie_carre_s', 'prsc_argla_l']",Wednesday
6669,22/04/2015,17:39:27,['prsc_argla_l'],Wednesday
6670,22/04/2015,17:51:54,['green_garden_s'],Wednesday
6671,22/04/2015,18:03:12,"['classic_dlx_l', 'spinach_fet_s', 'the_greek_m']",Wednesday
6672,22/04/2015,18:16:54,"['big_meat_s', 'classic_dlx_s']",Wednesday
6673,22/04/2015,18:22:52,"['ital_veggie_m', 'pep_msh_pep_s', 'prsc_argla_m']",Wednesday
6674,22/04/2015,18:31:51,"['ckn_pesto_l', 'spinach_fet_m']",Wednesday
6675,22/04/2015,18:42:45,['four_cheese_l'],Wednesday
6676,22/04/2015,18:43:09,['big_meat_s'],Wednesday
6677,22/04/2015,18:45:57,"['napolitana_m', 'southw_ckn_s']",Wednesday
6678,22/04/2015,18:47:00,['pepperoni_s'],Wednesday
6679,22/04/2015,18:50:18,"['ital_supr_l', 'pepperoni_m']",Wednesday
6680,22/04/2015,18:51:46,"['spicy_ital_l', 'spicy_ital_m']",Wednesday
6681,22/04/2015,18:51:56,['thai_ckn_l'],Wednesday
6682,22/04/2015,19:07:05,"['ital_supr_l', 'napolitana_m', 'spin_pesto_s']",Wednesday
6683,22/04/2015,19:18:45,"['four_cheese_l', 'green_garden_l', 'sicilian_m']",Wednesday
6684,22/04/2015,20:03:53,['classic_dlx_s'],Wednesday
6685,22/04/2015,20:03:59,"['cali_ckn_m', 'classic_dlx_m', 'thai_ckn_l']",Wednesday
6686,22/04/2015,20:35:02,"['ckn_alfredo_s', 'sicilian_s', 'thai_ckn_l']",Wednesday
6687,22/04/2015,20:36:12,['mediterraneo_l'],Wednesday
6688,22/04/2015,20:38:05,"['hawaiian_s', 'pepperoni_l']",Wednesday
6689,22/04/2015,20:45:55,"['mexicana_m', 'prsc_argla_m']",Wednesday
6690,22/04/2015,21:12:45,"['cali_ckn_m', 'ital_veggie_s', 'napolitana_l', 'pep_msh_pep_s']",Wednesday
6691,22/04/2015,21:30:57,['veggie_veg_m'],Wednesday
6692,22/04/2015,21:44:17,['ital_supr_m'],Wednesday
6693,23/04/2015,11:53:21,"['big_meat_s', 'ckn_pesto_l', 'ckn_pesto_m', 'ital_cpcllo_s', 'pepperoni_s']",Thursday
6694,23/04/2015,11:53:48,"['bbq_ckn_l', 'ital_cpcllo_l']",Thursday
6695,23/04/2015,12:03:57,['classic_dlx_l'],Thursday
6696,23/04/2015,12:09:28,"['five_cheese_l', 'napolitana_l', 'pepperoni_m', 'southw_ckn_s']",Thursday
6697,23/04/2015,12:15:04,"['bbq_ckn_m', 'mexicana_l', 'sicilian_l', 'spicy_ital_l']",Thursday
6698,23/04/2015,12:22:50,['ital_supr_l'],Thursday
6699,23/04/2015,12:38:04,['veggie_veg_m'],Thursday
6700,23/04/2015,12:51:44,"['big_meat_s', 'brie_carre_s', 'cali_ckn_l', 'five_cheese_l', 'hawaiian_s', 'ital_supr_m', 'prsc_argla_s', 'spicy_ital_l', 'veggie_veg_m']",Thursday
6701,23/04/2015,12:57:08,"['bbq_ckn_s', 'cali_ckn_m', 'four_cheese_l', 'hawaiian_s', 'ital_veggie_m', 'mexicana_l', 'pep_msh_pep_s', 'pepperoni_m', 'sicilian_s', 'southw_ckn_m', 'the_greek_s']",Thursday
6702,23/04/2015,13:06:58,['classic_dlx_l'],Thursday
6703,23/04/2015,13:09:01,['spinach_supr_l'],Thursday
6704,23/04/2015,13:19:22,['ital_cpcllo_m'],Thursday
6705,23/04/2015,13:22:58,"['the_greek_m', 'veggie_veg_m']",Thursday
6706,23/04/2015,13:27:55,['cali_ckn_m'],Thursday
6707,23/04/2015,13:32:30,['classic_dlx_s'],Thursday
6708,23/04/2015,13:57:44,['bbq_ckn_l'],Thursday
6709,23/04/2015,14:00:11,"['cali_ckn_s', 'classic_dlx_m']",Thursday
6710,23/04/2015,14:17:27,"['pep_msh_pep_s', 'peppr_salami_m']",Thursday
6711,23/04/2015,14:25:33,"['cali_ckn_m', 'mexicana_l']",Thursday
6712,23/04/2015,14:46:32,['ital_cpcllo_s'],Thursday
6713,23/04/2015,14:57:33,['sicilian_m'],Thursday
6714,23/04/2015,15:09:11,['big_meat_s'],Thursday
6715,23/04/2015,15:14:00,['hawaiian_l'],Thursday
6716,23/04/2015,15:43:44,"['prsc_argla_m', 'spinach_fet_s', 'veggie_veg_s']",Thursday
6717,23/04/2015,15:47:05,"['napolitana_s', 'soppressata_m']",Thursday
6718,23/04/2015,16:04:14,"['bbq_ckn_l', 'spinach_fet_s']",Thursday
6719,23/04/2015,16:15:52,['ital_supr_m'],Thursday
6720,23/04/2015,16:18:07,"['calabrese_m', 'thai_ckn_m', 'the_greek_m']",Thursday
6721,23/04/2015,16:18:32,"['calabrese_s', 'green_garden_l']",Thursday
6722,23/04/2015,16:40:34,"['classic_dlx_m', 'pepperoni_l']",Thursday
6723,23/04/2015,16:43:14,"['big_meat_s', 'southw_ckn_m', 'spicy_ital_m']",Thursday
6724,23/04/2015,16:53:20,"['four_cheese_l', 'southw_ckn_m', 'the_greek_xxl']",Thursday
6725,23/04/2015,17:14:03,"['cali_ckn_l', 'pep_msh_pep_m', 'sicilian_m']",Thursday
6726,23/04/2015,17:20:52,"['hawaiian_l', 'mexicana_l', 'spin_pesto_m', 'the_greek_l']",Thursday
6727,23/04/2015,17:21:09,"['pepperoni_s', 'peppr_salami_m', 'the_greek_xl']",Thursday
6728,23/04/2015,17:31:49,"['cali_ckn_s', 'four_cheese_l']",Thursday
6729,23/04/2015,17:41:28,"['ital_supr_l', 'sicilian_l', 'southw_ckn_l', 'spinach_supr_l']",Thursday
6730,23/04/2015,17:43:10,"['spinach_fet_l', 'veggie_veg_s']",Thursday
6731,23/04/2015,17:54:51,"['bbq_ckn_m', 'thai_ckn_s']",Thursday
6732,23/04/2015,17:55:42,"['ital_cpcllo_l', 'ital_cpcllo_m', 'spicy_ital_l', 'veggie_veg_l']",Thursday
6733,23/04/2015,18:08:39,"['ital_supr_l', 'napolitana_l']",Thursday
6734,23/04/2015,18:33:33,['southw_ckn_l'],Thursday
6735,23/04/2015,18:35:37,"['bbq_ckn_m', 'ital_supr_m', 'pepperoni_s']",Thursday
6736,23/04/2015,18:39:46,"['big_meat_s', 'soppressata_l']",Thursday
6737,23/04/2015,18:46:16,"['ckn_alfredo_s', 'soppressata_l']",Thursday
6738,23/04/2015,18:46:57,"['classic_dlx_s', 'ital_cpcllo_m', 'napolitana_l']",Thursday
6739,23/04/2015,19:02:43,"['napolitana_s', 'peppr_salami_m']",Thursday
6740,23/04/2015,19:04:17,"['five_cheese_l', 'spicy_ital_l']",Thursday
6741,23/04/2015,19:09:38,"['ital_cpcllo_l', 'sicilian_m']",Thursday
6742,23/04/2015,19:26:46,['veggie_veg_m'],Thursday
6743,23/04/2015,19:51:23,"['five_cheese_l', 'ital_supr_l']",Thursday
6744,23/04/2015,19:51:49,"['calabrese_m', 'five_cheese_l', 'peppr_salami_l', 'spicy_ital_s']",Thursday
6745,23/04/2015,19:56:43,['ital_supr_l'],Thursday
6746,23/04/2015,20:04:16,"['classic_dlx_l', 'ital_supr_l']",Thursday
6747,23/04/2015,20:42:06,"['green_garden_s', 'pep_msh_pep_s']",Thursday
6748,23/04/2015,21:19:08,"['bbq_ckn_m', 'cali_ckn_l', 'pepperoni_m', 'spinach_supr_m']",Thursday
6749,23/04/2015,22:37:52,['southw_ckn_m'],Thursday
6750,24/04/2015,11:43:01,['the_greek_xl'],Friday
6751,24/04/2015,11:43:47,['spinach_supr_l'],Friday
6752,24/04/2015,11:57:16,['ital_cpcllo_l'],Friday
6753,24/04/2015,12:08:44,"['ckn_alfredo_m', 'classic_dlx_s', 'peppr_salami_m', 'thai_ckn_l']",Friday
6754,24/04/2015,12:11:51,"['bbq_ckn_l', 'the_greek_m', 'the_greek_xl']",Friday
6755,24/04/2015,12:23:42,['green_garden_s'],Friday
6756,24/04/2015,12:27:44,['prsc_argla_l'],Friday
6757,24/04/2015,12:32:10,['thai_ckn_l'],Friday
6758,24/04/2015,12:34:56,"['big_meat_s', 'ital_supr_m', 'sicilian_s']",Friday
6759,24/04/2015,12:57:12,['thai_ckn_m'],Friday
6760,24/04/2015,13:01:33,"['big_meat_s', 'five_cheese_l', 'four_cheese_l']",Friday
6761,24/04/2015,13:02:48,['the_greek_xl'],Friday
6762,24/04/2015,13:10:26,"['classic_dlx_m', 'hawaiian_s', 'napolitana_s', 'pepperoni_l', 'pepperoni_m', 'spicy_ital_l', 'spin_pesto_s', 'spinach_fet_m', 'spinach_fet_s', 'thai_ckn_m', 'the_greek_m', 'the_greek_xl']",Friday
6763,24/04/2015,13:11:38,['thai_ckn_l'],Friday
6764,24/04/2015,13:11:42,['pepperoni_m'],Friday
6765,24/04/2015,13:27:39,"['four_cheese_l', 'ital_veggie_m', 'spicy_ital_l', 'the_greek_s']",Friday
6766,24/04/2015,13:39:50,['pep_msh_pep_l'],Friday
6767,24/04/2015,13:40:47,['calabrese_m'],Friday
6768,24/04/2015,13:52:50,"['green_garden_s', 'veggie_veg_l']",Friday
6769,24/04/2015,14:27:11,['bbq_ckn_m'],Friday
6770,24/04/2015,14:28:10,"['classic_dlx_l', 'ital_veggie_m', 'peppr_salami_l', 'prsc_argla_s']",Friday
6771,24/04/2015,14:35:56,['ital_veggie_m'],Friday
6772,24/04/2015,14:42:31,"['big_meat_s', 'ital_supr_l', 'ital_supr_m', 'peppr_salami_s', 'sicilian_m', 'veggie_veg_l']",Friday
6773,24/04/2015,14:58:05,"['spicy_ital_l', 'veggie_veg_s']",Friday
6774,24/04/2015,15:06:56,['spicy_ital_s'],Friday
6775,24/04/2015,15:26:55,['ckn_alfredo_s'],Friday
6776,24/04/2015,15:34:32,"['four_cheese_m', 'spinach_supr_l', 'the_greek_xl']",Friday
6777,24/04/2015,15:49:52,['brie_carre_s'],Friday
6778,24/04/2015,16:03:50,"['bbq_ckn_m', 'prsc_argla_s']",Friday
6779,24/04/2015,16:07:28,"['ckn_pesto_m', 'thai_ckn_l']",Friday
6780,24/04/2015,16:09:30,"['pepperoni_l', 'pepperoni_m']",Friday
6781,24/04/2015,16:10:50,['green_garden_m'],Friday
6782,24/04/2015,16:21:05,"['four_cheese_l', 'mexicana_m', 'napolitana_m', 'spicy_ital_l']",Friday
6783,24/04/2015,16:45:17,['cali_ckn_l'],Friday
6784,24/04/2015,16:57:54,"['bbq_ckn_l', 'four_cheese_l', 'spicy_ital_l', 'thai_ckn_l']",Friday
6785,24/04/2015,17:06:11,"['bbq_ckn_m', 'big_meat_s']",Friday
6786,24/04/2015,17:26:49,['soppressata_m'],Friday
6787,24/04/2015,17:27:32,"['cali_ckn_l', 'classic_dlx_m', 'four_cheese_m', 'sicilian_s']",Friday
6788,24/04/2015,17:38:54,"['pep_msh_pep_l', 'southw_ckn_m', 'thai_ckn_s']",Friday
6789,24/04/2015,17:50:34,"['classic_dlx_s', 'pep_msh_pep_m']",Friday
6790,24/04/2015,17:50:59,"['calabrese_m', 'hawaiian_s', 'thai_ckn_l']",Friday
6791,24/04/2015,17:52:47,"['ital_supr_l', 'spinach_supr_l']",Friday
6792,24/04/2015,17:53:10,['spicy_ital_l'],Friday
6793,24/04/2015,18:01:40,"['soppressata_m', 'spicy_ital_s']",Friday
6794,24/04/2015,18:05:39,"['cali_ckn_m', 'mediterraneo_l', 'sicilian_l']",Friday
6795,24/04/2015,18:20:37,"['big_meat_s', 'five_cheese_l']",Friday
6796,24/04/2015,18:51:32,"['ckn_pesto_m', 'ckn_pesto_s', 'four_cheese_l', 'veggie_veg_m']",Friday
6797,24/04/2015,18:54:03,"['big_meat_s', 'mediterraneo_s', 'spicy_ital_l']",Friday
6798,24/04/2015,19:07:13,"['ckn_alfredo_m', 'four_cheese_l', 'pepperoni_s']",Friday
6799,24/04/2015,19:12:22,"['soppressata_s', 'southw_ckn_l', 'spicy_ital_l']",Friday
6800,24/04/2015,19:21:27,"['ckn_pesto_l', 'mediterraneo_m']",Friday
6801,24/04/2015,19:31:36,"['ital_veggie_l', 'prsc_argla_l', 'sicilian_m']",Friday
6802,24/04/2015,19:36:22,"['bbq_ckn_l', 'ckn_alfredo_m']",Friday
6803,24/04/2015,19:44:11,"['ital_cpcllo_l', 'mexicana_l', 'prsc_argla_m', 'thai_ckn_m']",Friday
6804,24/04/2015,19:48:32,"['bbq_ckn_m', 'five_cheese_l']",Friday
6805,24/04/2015,19:51:03,"['big_meat_s', 'cali_ckn_m', 'ital_supr_m']",Friday
6806,24/04/2015,19:52:41,"['five_cheese_l', 'prsc_argla_m', 'spinach_fet_m']",Friday
6807,24/04/2015,19:55:03,"['pepperoni_m', 'the_greek_m']",Friday
6808,24/04/2015,19:55:41,"['cali_ckn_s', 'hawaiian_l', 'southw_ckn_s']",Friday
6809,24/04/2015,20:52:36,"['classic_dlx_l', 'pepperoni_l', 'sicilian_s']",Friday
6810,24/04/2015,20:53:38,['mediterraneo_m'],Friday
6811,24/04/2015,21:06:47,"['cali_ckn_l', 'peppr_salami_m']",Friday
6812,24/04/2015,21:10:44,"['cali_ckn_m', 'cali_ckn_s', 'pepperoni_l']",Friday
6813,24/04/2015,21:35:43,"['bbq_ckn_m', 'four_cheese_l', 'spinach_fet_m', 'veggie_veg_m']",Friday
6814,24/04/2015,22:05:21,"['ckn_pesto_m', 'sicilian_l']",Friday
6815,24/04/2015,22:10:20,"['bbq_ckn_l', 'green_garden_l', 'spicy_ital_l', 'veggie_veg_m']",Friday
6816,24/04/2015,22:25:13,"['ckn_pesto_l', 'hawaiian_l', 'mediterraneo_s']",Friday
6817,24/04/2015,22:25:24,['brie_carre_s'],Friday
6818,24/04/2015,22:28:34,"['classic_dlx_l', 'classic_dlx_m', 'mexicana_l', 'peppr_salami_m']",Friday
6819,24/04/2015,22:35:53,"['ckn_pesto_l', 'the_greek_s']",Friday
6820,24/04/2015,22:39:29,['hawaiian_s'],Friday
6821,25/04/2015,12:05:36,['big_meat_s'],Saturday
6822,25/04/2015,12:41:46,"['ital_veggie_m', 'sicilian_s', 'spin_pesto_s']",Saturday
6823,25/04/2015,12:52:56,['hawaiian_s'],Saturday
6824,25/04/2015,13:11:36,['big_meat_s'],Saturday
6825,25/04/2015,13:14:37,"['mexicana_m', 'spinach_supr_m']",Saturday
6826,25/04/2015,13:16:55,"['bbq_ckn_l', 'ital_cpcllo_m', 'pepperoni_m', 'sicilian_l', 'soppressata_l', 'southw_ckn_s']",Saturday
6827,25/04/2015,13:18:30,"['ital_cpcllo_l', 'southw_ckn_l', 'thai_ckn_s', 'veggie_veg_s']",Saturday
6828,25/04/2015,13:26:02,"['bbq_ckn_m', 'prsc_argla_s']",Saturday
6829,25/04/2015,13:37:32,['hawaiian_s'],Saturday
6830,25/04/2015,13:38:28,"['bbq_ckn_m', 'four_cheese_l', 'ital_supr_l', 'ital_supr_m', 'pep_msh_pep_m', 'prsc_argla_l', 'veggie_veg_s']",Saturday
6831,25/04/2015,13:44:04,"['thai_ckn_l', 'the_greek_xl']",Saturday
6832,25/04/2015,13:44:57,['green_garden_m'],Saturday
6833,25/04/2015,13:53:12,"['bbq_ckn_m', 'spicy_ital_l']",Saturday
6834,25/04/2015,13:57:15,"['bbq_ckn_l', 'veggie_veg_m']",Saturday
6835,25/04/2015,14:14:15,['mexicana_l'],Saturday
6836,25/04/2015,14:21:41,['sicilian_m'],Saturday
6837,25/04/2015,14:55:34,"['bbq_ckn_l', 'ital_cpcllo_l']",Saturday
6838,25/04/2015,15:09:12,"['classic_dlx_m', 'five_cheese_l', 'napolitana_l']",Saturday
6839,25/04/2015,15:24:38,"['hawaiian_m', 'pep_msh_pep_m', 'pepperoni_l', 'spicy_ital_l']",Saturday
6840,25/04/2015,15:25:43,['calabrese_m'],Saturday
6841,25/04/2015,15:43:12,['thai_ckn_l'],Saturday
6842,25/04/2015,16:12:34,['napolitana_m'],Saturday
6843,25/04/2015,16:25:28,"['five_cheese_l', 'sicilian_s', 'spin_pesto_s']",Saturday
6844,25/04/2015,16:25:57,"['southw_ckn_l', 'thai_ckn_l']",Saturday
6845,25/04/2015,16:54:25,['sicilian_s'],Saturday
6846,25/04/2015,17:09:06,"['bbq_ckn_m', 'pep_msh_pep_m', 'prsc_argla_m', 'sicilian_l']",Saturday
6847,25/04/2015,17:11:39,"['ckn_alfredo_m', 'ckn_pesto_l', 'ital_cpcllo_s']",Saturday
6848,25/04/2015,17:12:06,['bbq_ckn_m'],Saturday
6849,25/04/2015,17:28:17,"['bbq_ckn_m', 'ital_veggie_m', 'spinach_fet_s']",Saturday
6850,25/04/2015,17:34:17,['bbq_ckn_l'],Saturday
6851,25/04/2015,17:49:10,"['ckn_pesto_l', 'sicilian_s']",Saturday
6852,25/04/2015,17:57:35,['veggie_veg_s'],Saturday
6853,25/04/2015,18:02:22,"['sicilian_s', 'southw_ckn_m']",Saturday
6854,25/04/2015,18:04:05,"['cali_ckn_s', 'classic_dlx_m', 'southw_ckn_m', 'thai_ckn_l']",Saturday
6855,25/04/2015,18:06:25,['sicilian_s'],Saturday
6856,25/04/2015,18:11:20,"['big_meat_s', 'hawaiian_s']",Saturday
6857,25/04/2015,18:27:47,"['bbq_ckn_l', 'peppr_salami_s', 'southw_ckn_l']",Saturday
6858,25/04/2015,18:30:52,"['cali_ckn_m', 'five_cheese_l', 'sicilian_s']",Saturday
6859,25/04/2015,18:32:56,['big_meat_s'],Saturday
6860,25/04/2015,18:58:49,"['bbq_ckn_l', 'spicy_ital_l', 'the_greek_xl']",Saturday
6861,25/04/2015,18:59:20,['big_meat_s'],Saturday
6862,25/04/2015,19:00:01,['bbq_ckn_s'],Saturday
6863,25/04/2015,19:18:10,['four_cheese_m'],Saturday
6864,25/04/2015,19:32:31,['ital_veggie_s'],Saturday
6865,25/04/2015,19:34:26,['soppressata_s'],Saturday
6866,25/04/2015,19:37:14,"['green_garden_s', 'peppr_salami_m']",Saturday
